,Comparison,Correlation,P_value,Cancer Type
1,GRB2_proteomics,-0.6108891162098071,1.8863841081443212e-11,GBM
3,SHC1_proteomics,-0.5405244914396086,7.695117931637705e-09,GBM
40,GAB1_proteomics,0.4258739014606532,1.1091145297688345e-05,GBM
84,MAP3K2_proteomics,-0.3731850787282377,0.00014215754835881228,GBM
90,MKNK1_proteomics,-0.36520761912544303,0.00020170980567473014,GBM
123,EIF4EBP1_proteomics,-0.3392603048648328,0.0005921176934398348,GBM
202,RASGRP2_proteomics,0.286755568136657,0.004006638676662688,GBM
381,AKT2_proteomics,0.20954483950887728,0.03737576744695807,GBM
396,MTOR_proteomics,0.20439240638804845,0.04242495380701628,GBM
435,RPS6KA3_proteomics,-0.1886501053243424,0.061479047270269725,GBM
477,GSK3B_proteomics,0.1696390693690834,0.09322206403420416,GBM
563,TSC2_proteomics,0.14158030475498393,0.16215280199013182,GBM
632,BCL2L11_proteomics,0.12339124159369533,0.2236837285682602,GBM
664,MAP3K1_proteomics,-0.1419072728828162,0.2672470586170914,GBM
685,BAD_proteomics,0.10788041370742664,0.2878410278513895,GBM
703,KRAS_proteomics,0.10121672575954282,0.3188294093175648,GBM
709,MAPK1_proteomics,0.09974490946028017,0.325953395714066,GBM
731,NRAS_proteomics,0.09170261856432918,0.3666609609829052,GBM
773,AKT1_proteomics,0.07838830359200788,0.4405670686832793,GBM
796,AKT3_proteomics,-0.07373044506876293,0.468280474620988,GBM
838,SOS1_proteomics,0.06083903799364605,0.5497015815920255,GBM
846,CASP9_proteomics,-0.05809311631358316,0.5678905578295562,GBM
905,HRAS_proteomics,0.04200082140501167,0.6797695146881534,GBM
917,MDM2_proteomics,0.06684847594103092,0.6942402280872131,GBM
936,MAPK3_proteomics,-0.0351676450009366,0.7296609367242092,GBM
943,RAF1_proteomics,0.033514051608604815,0.7419152555897316,GBM
1084,EIF4EBP1_proteomics,0.4674872938752779,2.6190800667532964e-07,Kidney
1107,MAPK1_proteomics,0.3839464269918769,3.4621381762002896e-05,Kidney
1143,NRAS_proteomics,0.3255458133507597,0.0005197108882012346,Kidney
1260,GSK3B_proteomics,-0.24183699047261795,0.010917335365486674,Kidney
1309,GRB2_proteomics,-0.2174268000660176,0.02250643371172086,Kidney
1351,RAF1_proteomics,-0.19818336748920595,0.03794450831662971,Kidney
1364,TSC2_proteomics,-0.19108291696492727,0.04553629588957143,Kidney
1456,RASGRP2_proteomics,-0.16134597385237645,0.0921948302010203,Kidney
1483,MTOR_proteomics,-0.15487584873597204,0.10618952210456817,Kidney
1484,MAPK3_proteomics,0.15374408006040974,0.108799831958875,Kidney
1485,MKNK1_proteomics,-0.18291987706265786,0.10893936381996266,Kidney
1606,BAD_proteomics,-0.11713742762841264,0.222952792376562,Kidney
1638,AKT2_proteomics,0.11147376652145956,0.2462896635233396,Kidney
1684,SHC1_proteomics,-0.10206481189903234,0.2886853559428395,Kidney
1749,MAP3K1_proteomics,-0.09944627730404246,0.365189161421894,Kidney
1774,CASP9_proteomics,0.08118370827981902,0.3991567853144311,Kidney
1780,AKT3_proteomics,-0.07966789940140827,0.4080471798276921,Kidney
1950,MAP3K2_proteomics,0.04244441161274258,0.6597387015452096,Kidney
1954,KRAS_proteomics,0.041739273707324234,0.6650488043091832,Kidney
1990,AKT1_proteomics,0.034408979229560266,0.7211909497208019,Kidney
2005,SOS1_proteomics,0.03141796706187318,0.7445524735121846,Kidney
2029,RPS6KA3_proteomics,0.02602743923323756,0.7872329958966043,Kidney
2033,BCL2L11_proteomics,-0.0317509730514523,0.7941462553746781,Kidney
2064,MDM2_proteomics,-0.02363959209875197,0.828951260079837,Kidney
2074,HRAS_proteomics,0.021310839406315063,0.8464976387214969,Kidney
2108,GAB1_proteomics,-0.011799035861361336,0.9026298094424942,Kidney
2185,CASP9_proteomics,-0.3718949961375605,0.0009400795905709305,Ovarian
2191,HRAS_proteomics,-0.33509827334040104,0.0019572290234618826,Ovarian
2206,RAF1_proteomics,0.31570061963964324,0.003645713402148761,Ovarian
2256,NRAS_proteomics,-0.27201294063782033,0.01285823553941328,Ovarian
2287,KRAS_proteomics,-0.24809793740969,0.023729334010190246,Ovarian
2332,SOS1_proteomics,-0.21942357643774424,0.04625183455807419,Ovarian
2398,GRB2_proteomics,-0.1900896757516644,0.08520228333391508,Ovarian
2424,MKNK1_proteomics,0.20876061813710484,0.1006000557494992,Ovarian
2445,SHC1_proteomics,0.17509752571894166,0.11335765212874994,Ovarian
2457,EIF4EBP1_proteomics,0.17028933012024047,0.12376845006662893,Ovarian
2461,RPS6KA3_proteomics,-0.16940294907123404,0.1257651554767851,Ovarian
2501,MAPK1_proteomics,0.15630654529291899,0.15821098314320636,Ovarian
2528,AKT2_proteomics,-0.1460129267663337,0.18779219688254511,Ovarian
2572,MAPK3_proteomics,0.1325634274886694,0.2322138615111876,Ovarian
2638,AKT3_proteomics,-0.11796939924587235,0.2881597698198087,Ovarian
2664,GAB1_proteomics,0.11600155693953633,0.3150621078865575,Ovarian
2679,MTOR_proteomics,-0.10881433074942223,0.327469899149815,Ovarian
2711,AKT1_proteomics,-0.10109554130539544,0.3631448275185877,Ovarian
2747,MAP3K2_proteomics,0.0950658468430414,0.392609449139269,Ovarian
2748,BCL2L11_proteomics,-0.09465687737341202,0.3946580872224613,Ovarian
2816,TSC2_proteomics,-0.07913917379415082,0.4769761599681594,Ovarian
2966,RASGRP2_proteomics,-0.06008855812104885,0.6849637901694711,Ovarian
3026,MAP3K1_proteomics,0.03831505423026385,0.7812216476251643,Ovarian
3046,BAD_proteomics,0.02755303026052696,0.8047069383078457,Ovarian
3116,GSK3B_proteomics,-0.009862340915924292,0.9294874723082676,Ovarian
3205,MKNK1_proteomics,0.42686407410511895,1.962249500450154e-06,Brca
3251,SOS1_proteomics,0.3690597806945401,4.934004541125057e-05,Brca
3272,BCL2L11_proteomics,-0.3801592597991855,9.566637546137983e-05,Brca
3289,RPS6KA3_proteomics,0.3458723403302417,0.00015303574631380794,Brca
3291,BAD_proteomics,-0.34543090146921834,0.00015623875291837132,Brca
3354,AKT3_proteomics,0.3070032122727079,0.0008461199798249437,Brca
3429,EIF4EBP1_proteomics,0.2612345284957537,0.004802875392260754,Brca
3448,TSC2_proteomics,-0.2511250378862394,0.006786939522933607,Brca
3452,KRAS_proteomics,0.24914148811872835,0.007252211264859224,Brca
3469,NRAS_proteomics,0.23792606573153616,0.010452759253919823,Brca
3507,MAPK3_proteomics,-0.2177236265265869,0.019416646083598586,Brca
3609,RASGRP2_proteomics,0.2019736948043028,0.05220012677560329,Brca
3618,GRB2_proteomics,-0.1773788287397987,0.057898783201392565,Brca
3658,MAP3K1_proteomics,-0.1578408495999609,0.09203841722510987,Brca
3707,GAB1_proteomics,-0.1409716470637303,0.1329027883032119,Brca
3732,AKT1_proteomics,-0.13056599800500765,0.16427696281082813,Brca
3739,MAP3K2_proteomics,0.12736142198973185,0.1749689290180439,Brca
3747,MTOR_proteomics,-0.12466940502785175,0.18433974757094607,Brca
3771,GSK3B_proteomics,0.11526914816854095,0.21993019988899126,Brca
3792,CASP9_proteomics,-0.10917310140602632,0.245464341227144,Brca
3826,AKT2_proteomics,-0.09539563642678374,0.31051421494144865,Brca
3842,SHC1_proteomics,0.09090809168094884,0.33392745153484177,Brca
3976,MAPK1_proteomics,0.04715350735658328,0.6167797302523454,Brca
4030,RAF1_proteomics,0.02917051139449276,0.7569659900618002,Brca
4125,RASGRP2_proteomics,-0.4731973372682005,1.7844330199052092e-07,Luad
4203,HRAS_proteomics,0.3071144270075861,0.0011004826601072083,Luad
4208,GRB2_proteomics,-0.3024385657756904,0.0013212650738275414,Luad
