,Comparison,Correlation,P_value
760,EGFR_proteomics,1.0,0.0
784,PPP2R5D_proteomics,-0.4551105041014165,2.8202887066390828e-06
804,TBC1D1_proteomics,0.429878746294538,1.7055900385620745e-05
434,PLD1_proteomics,0.4192192351125398,2.883349291722488e-05
258,PPP1CC_proteomics,0.400391406633117,4.831388062797403e-05
405,PRKCB_proteomics,0.395927398323319,5.9645759201242355e-05
103,RASGRP2_proteomics,0.734812400785978,6.516777311489552e-05
785,SLC5A6_proteomics,-0.40787080925463376,9.697838418485768e-05
84,BCL2L1_proteomics,-0.3883190619933488,0.00015559283174849676
479,TRAF6_proteomics,0.38815349076555755,0.00015669173360979334
159,CXCL8_proteomics,0.6096561897498045,0.00016573634835624656
339,RAD50_proteomics,-0.3729397864810128,0.00016850086543080095
274,MAPK13_proteomics,-0.37216992395217,0.0001742353254502877
816,EML4_proteomics,-0.36728261512041815,0.0002150608675986411
67,CRABP1_proteomics,0.43845722311747126,0.00023114031171758364
45,MAPT_proteomics,0.3750070226362865,0.0002707935054638122
669,SELENOP_proteomics,0.3774614866514004,0.0002885648493964605
802,NRAS_proteomics,-0.43919056685832064,0.0003170130557893987
98,NFKB2_proteomics,0.35736540032853825,0.000326340598822164
808,LAMC2_proteomics,0.35378319421947074,0.00037814691593486934
13,GPX2_proteomics,-0.3524510317911441,0.00039926943816323546
116,AKT1S1_proteomics,-0.3643944080104418,0.0004825472705216147
768,MMP1_proteomics,0.3822398256339552,0.0005084408069448612
592,CBR3_proteomics,0.3463258902667714,0.0005110701829809649
306,STOM_proteomics,0.34573521785087435,0.0005232457385113997
326,PPP3R1_proteomics,0.3508012683283156,0.0006071578991765937
327,VWF_proteomics,0.3413618387955595,0.0006220071240001624
56,TOP1_proteomics,-0.3389461273752254,0.0006836098127917807
14,CSPG4_proteomics,0.3376749093488488,0.0007182220191689306
595,BIRC5_proteomics,0.3371256575778332,0.0007336665645944159
594,CDC42_proteomics,0.3371256575778332,0.0007336665645944159
545,PLA2G2A_proteomics,0.336267459456941,0.0007584070191711584
667,ICAM3_proteomics,0.33505647251018855,0.0007946156219463825
490,WNT5B_proteomics,0.33448645998297055,0.0008121995858851912
489,PGM1_proteomics,0.33448645998297055,0.0008121995858851912
266,PFN1_proteomics,0.3321150231184814,0.0008892335608987123
284,ARL5B_proteomics,0.36194670683647223,0.0009702614499810492
283,ABL1_proteomics,0.36194670683647223,0.0009702614499810492
721,VIL1_proteomics,-0.32776018624879266,0.0010482733843117718
671,ANXA1_proteomics,0.32173876313909444,0.0013109130506193743
653,GNB2_proteomics,0.3217290273474551,0.0013113822234712964
476,ARHGEF1_proteomics,0.3191745402517102,0.0014398869953016408
186,ITGA3_proteomics,0.31757004256732335,0.0015263358734776903
817,LAMA3_proteomics,0.31572741452434716,0.0016313995313163238
715,TNC_proteomics,0.313543330509011,0.0017643880049336466
787,UBE2C_proteomics,-0.32723766748448335,0.0018580734678887707
788,PDGFA_proteomics,-0.32723766748448335,0.0018580734678887707
540,RASAL3_proteomics,0.32643367729703243,0.002030535035711555
674,TRIM28_proteomics,-0.30688016886622144,0.002232900219324323
163,GNG7_proteomics,0.3541520191133857,0.002272755617146738
190,FAS_proteomics,0.30529789749654246,0.0023594722925684764
141,SOS2_proteomics,0.30375480434990676,0.0024890998154633226
140,GNG2_proteomics,0.30375480434990676,0.0024890998154633226
518,COL6A2_proteomics,0.303509392181434,0.0025102964662212313
770,PPP3CA_proteomics,0.30017279984921524,0.0028150505657541488
23,PPP1R12C_proteomics,0.2983234800887129,0.002997920433029946
707,CD47_proteomics,0.2980519319381726,0.0030256520689111626
248,COL6A1_proteomics,0.2979537686527529,0.00303573343751521
39,MYL7_proteomics,0.5896498646590438,0.0030649285064429824
