,Comparison,Slope,R_squared,P_value
1048,EGFR_proteomics,1.0,1.0,0.0
927,GRB2_proteomics,-0.1394836794713421,0.2833871695183006,2.559824049013538e-09
140,JAG1_proteomics,0.3489764670151435,0.26974267316325956,7.186589142409051e-09
1109,PKN1_proteomics,-0.18228880437098136,0.2585698752811201,1.6517096004527245e-08
179,WAS_proteomics,-0.2529724768354802,0.25343861190586486,2.4113325017541162e-08
908,ARRB1_proteomics,-0.20002304560257053,0.2419765878132048,5.567523487451784e-08
413,PIK3AP1_proteomics,-0.2502074253909683,0.22415058971436772,2.0007951681675337e-07
1088,PFKP_proteomics,0.20515289986044818,0.2229110137497617,2.1848077134321997e-07
5,FHIT_proteomics,-0.19065463050521567,0.2191466950464631,5.413160014255312e-07
554,PRKCB_proteomics,-0.2851764715013014,0.2063498844358064,6.996893309568912e-07
956,CYFIP2_proteomics,-0.25137472214677553,0.20144945173161566,9.834311964439436e-07
159,ITGAL_proteomics,-0.26636229255250016,0.19699830137138222,1.337720061740656e-06
160,HNF1A_proteomics,-0.26636229255250016,0.19699830137138222,1.337720061740656e-06
228,ITGAV_proteomics,0.2353748632075157,0.19610793306142607,1.4223908397161774e-06
765,SERPINE1_proteomics,0.49008056827627094,0.19411937946809063,1.6310171073916888e-06
754,VAV1_proteomics,-0.2093568076712814,0.19312852898221133,1.7459438233465092e-06
1106,TBC1D1_proteomics,-0.1509373595229582,0.18766361899862324,2.5385813883099306e-06
98,EFNA1_proteomics,0.24461057244837228,0.18525579383080074,2.9917792158711344e-06
746,RASAL3_proteomics,-0.18604368004748603,0.18056610731694714,4.115124083578497e-06
917,MAP4K1_proteomics,-0.23338565271900205,0.17914377589246488,4.531560021464013e-06
208,PRKAR2B_proteomics,-0.28291132114948114,0.17526307698643523,5.890838240275696e-06
842,SLC6A15_proteomics,-0.17490166037550392,0.1710458661363613,7.82536001034678e-06
841,CAB39L_proteomics,-0.17490166037550392,0.1710458661363613,7.82536001034678e-06
1059,SORBS2_proteomics,-0.3011970609505667,0.16954852318679503,8.653139329963523e-06
119,ZAP70_proteomics,-0.263976870851577,0.1682372886853857,9.448543923452858e-06
245,LRRC8A_proteomics,0.1633281177073379,0.1669877142767192,1.027345881062803e-05
300,CD48_proteomics,-0.3211245598741695,0.16532352755888002,1.1483248275216485e-05
149,RASGRP2_proteomics,-0.18189126599365418,0.16374803881154637,1.2757564083961097e-05
35,PIK3CG_proteomics,-0.2016112030653654,0.16199337422719393,1.4341385286367494e-05
603,PTPRC_proteomics,-0.2493977292419572,0.16192298190403334,1.4408816402928383e-05
475,SLC2A1_proteomics,0.40099446019037654,0.16120011538852416,1.5119627164846702e-05
767,SELP_proteomics,-0.20029673617929028,0.16102627901233904,1.5295658997418096e-05
437,ARHGEF6_proteomics,-0.18932906870042207,0.16083023572437405,1.5496604628380134e-05
476,ITGB8_proteomics,0.3039567477520085,0.16067568386039305,1.5656855101725556e-05
104,ARRB2_proteomics,-0.11380147732767651,0.1567896307034219,2.026958823345812e-05
728,PLCB2_proteomics,-0.1581640501285713,0.15662801988299774,2.0488029468864917e-05
226,GNG7_proteomics,-0.31778783779063735,0.16380655247450257,2.2317568496500116e-05
984,ITGA2_proteomics,0.2483247231695448,0.15425928577216685,2.39693875805525e-05
1131,ACVR1_proteomics,0.14918907252658153,0.1711914989879024,2.5249843385389858e-05
162,JAK1_proteomics,-0.08966203871947565,0.15299210580558328,2.606516719781119e-05
55,ITGA5_proteomics,0.17708985072319855,0.15143423912641163,2.8890865522155963e-05
408,SOD3_proteomics,-0.24517359199169547,0.1510370770500969,2.9658340125507416e-05
790,COL11A1_proteomics,0.42950509551034705,0.15089970402979921,2.9928455773554808e-05
134,CSF2RA_proteomics,-0.2432420604510135,0.1507673279447334,3.0191042963843755e-05
133,TTC9_proteomics,-0.2432420604510135,0.1507673279447334,3.0191042963843755e-05
1111,LAMC2_proteomics,0.3894651259205447,0.14923099574044904,3.341005717127327e-05
572,CSK_proteomics,-0.11675597592168009,0.14459767485449387,4.531369102418387e-05
1123,STAT5B_proteomics,-0.1116113653638476,0.14450001134940793,4.560513958844547e-05
721,PLCG2_proteomics,-0.2083570429883673,0.14360283732186988,4.837060683348714e-05
926,WNT4_proteomics,0.46493369133313933,0.20670979258501546,5.326936918412857e-05
258,REL_proteomics,0.10448739809620147,0.1417723567712702,5.453675060328969e-05
259,DUSP1_proteomics,0.10448739809620147,0.1417723567712702,5.453675060328969e-05
723,FZD6_proteomics,0.17815126417960261,0.14020132636728946,6.044362317298293e-05
81,LAMB3_proteomics,0.33848230927662787,0.13929673011526636,6.412703523299292e-05
713,ANXA2_proteomics,0.1522125557953301,0.13876585624394153,6.639105449808528e-05
571,RIN1_proteomics,0.21431725752836472,0.13869182676710043,6.671297893266001e-05
189,GJA1_proteomics,0.30709324675857724,0.13679257373122028,7.552052173861102e-05
690,FGF1_proteomics,0.21944046369902828,0.13383913987696922,9.154952528390521e-05
776,STAT5A_proteomics,-0.15247106318906323,0.13147566002841096,0.0001067619219954631
