,Comparison,Correlation,P_value,Cancer Type
12,EGFR_proteomics,1.0,0.0,Lscc
47,PHLDA1_proteomics,0.7098116757596845,3.919195497958474e-18,Lscc
49,PHLDA3_proteomics,0.6856437017419061,1.4123094176462207e-16,Lscc
38,LANCL2_proteomics,0.5722612417035284,6.528910213751107e-11,Lscc
28,ITGB4_proteomics,0.567379918673675,1.0269808364774248e-10,Lscc
24,IL1RAP_proteomics,0.5498912671308103,4.90537317431362e-10,Lscc
64,TRIM29_proteomics,0.5407122774801669,1.0757536689887667e-09,Lscc
11,CSNK1A1_proteomics,0.5315294648782994,2.3056531521932346e-09,Lscc
25,ITGA2_proteomics,0.5305344871888873,2.500782453320639e-09,Lscc
7,CHCHD2_proteomics,0.5295961026925241,2.699271806001706e-09,Lscc
43,NECTIN1_proteomics,0.5220843119010871,4.9336544073033674e-09,Lscc
19,FAT2_proteomics,0.5209714696535914,5.38805683335461e-09,Lscc
58,SESN3_proteomics,0.5153243266065364,8.38482678308613e-09,Lscc
57,RIN1_proteomics,0.5085529450060499,1.4100295660007858e-08,Lscc
6,CELSR1_proteomics,0.5053289858419251,1.798821732126695e-08,Lscc
35,LAD1_proteomics,0.5032228908135311,2.1061451673743973e-08,Lscc
33,KRT5_proteomics,0.5031481448102282,2.117926572830214e-08,Lscc
21,FZD6_proteomics,0.5004563630880492,2.586833750324522e-08,Lscc
5,CDCP1_proteomics,0.49553385182350684,3.7126334610075307e-08,Lscc
59,SFN_proteomics,0.4949873896086441,3.863220705535862e-08,Lscc
4,BAG3_proteomics,0.49280881624693584,4.523662578927128e-08,Lscc
13,ENDOD1_proteomics,0.49273204298382045,4.548800494652809e-08,Lscc
36,LAMB3_proteomics,0.492286041839352,4.697496293825685e-08,Lscc
41,MPZL2_proteomics,0.4898771731133481,5.584359087990555e-08,Lscc
48,PHLDA2_proteomics,0.545422143719086,6.74867579089618e-08,Lscc
53,PPP4R1_proteomics,0.4775550150203627,1.325157295496118e-07,Lscc
37,LAMC2_proteomics,0.47641054930827753,1.433447950959028e-07,Lscc
3,ANXA8_proteomics,0.4737156877077351,1.7227475997771504e-07,Lscc
34,KRT6A_proteomics,0.46695591062221486,2.7133377794827437e-07,Lscc
60,SRC_proteomics,0.46615810465078955,2.8609412612063827e-07,Lscc
40,MICALL1_proteomics,0.4640939485242632,3.2791373208263395e-07,Lscc
22,GNA15_proteomics,0.4719096374583623,3.7371993796379604e-07,Lscc
27,ITGA6_proteomics,0.46007149259951086,4.266885562938389e-07,Lscc
26,ITGA6_proteomics,0.46007149259951086,4.266885562938389e-07,Lscc
2,ANKRD50_proteomics,0.4600127760496875,4.283210301253342e-07,Lscc
23,HSPB1_proteomics,0.45986376845742977,4.324905393459446e-07,Lscc
29,ITGB8_proteomics,0.4586921444006671,4.66646420220118e-07,Lscc
61,TMEM134_proteomics,0.45584794489232494,5.60551556274342e-07,Lscc
17,FAM83H_proteomics,0.4557659485272235,5.635085545060093e-07,Lscc
32,KRT19_proteomics,0.4547093715715852,6.029626064625929e-07,Lscc
50,PKP3_proteomics,0.45369073978910396,6.434746609923036e-07,Lscc
54,PROM2_proteomics,0.5084142082234286,6.780181365196675e-07,Lscc
39,MAP3K6_proteomics,0.45140537303883477,7.439784507618377e-07,Lscc
55,PSIP1_proteomics,-0.450878159433894,7.691936110867952e-07,Lscc
9,COL7A1_proteomics,0.4494161585961959,8.434319291528912e-07,Lscc
63,TNKS1BP1_proteomics,0.4477544135509863,9.360650702285614e-07,Lscc
62,TMPRSS4_proteomics,0.44616076558972595,1.0339116485921998e-06,Lscc
14,EPHA2_proteomics,0.4450282177569803,1.1092649608561204e-06,Lscc
44,NOL3_proteomics,0.4432696345486756,1.2366809250864646e-06,Lscc
56,RAB10_proteomics,0.4424926453190173,1.2972921256271552e-06,Lscc
20,FSCN1_proteomics,0.4420777079305946,1.3308037554401242e-06,Lscc
46,PANX1_proteomics,0.4419226462453669,1.3435364229300885e-06,Lscc
0,AGAP3_proteomics,0.45020511609207525,1.44548807033076e-06,Lscc
1,AGAP3_proteomics,0.45020511609207525,1.44548807033076e-06,Lscc
52,PPP1R13L_proteomics,0.440445730796978,1.4707404632233957e-06,Lscc
18,FAT1_proteomics,0.43453547092097355,2.103373745937003e-06,Lscc
10,CRYBG2_proteomics,0.45324169323128494,2.187628823121987e-06,Lscc
8,CLCA2_proteomics,0.43370204458921346,2.2110212180124927e-06,Lscc
16,FAM83B_proteomics,0.43230122001114957,2.403794613249444e-06,Lscc
42,NCKAP1_proteomics,0.4318550268142002,2.4684659273320046e-06,Lscc
31,KLC3_proteomics,0.4317545053347317,2.4832610898582034e-06,Lscc
66,WLS_proteomics,0.4316635129276851,2.496726056420437e-06,Lscc
65,TTYH3_proteomics,0.4405505516333142,2.5621839336230485e-06,Lscc
45,NPTN_proteomics,0.4278186043848085,3.1331989221879533e-06,Lscc
51,PLEKHA1_proteomics,0.42635387951673204,3.4138110226194845e-06,Lscc
15,FAM160A1_proteomics,0.42314752710930664,4.11319911079219e-06,Lscc
30,JADE3_proteomics,-0.42213152980214863,4.361691440638555e-06,Lscc
