,Comparison,Correlation,P_value,Cancer Type
30,EGFR_proteomics,1.0,0.0,Hnscc
64,LANCL2_proteomics,0.7967283641326608,3.7981943155461576e-25,Hnscc
77,PHLDA3_proteomics,0.7637844857470779,4.542520609977959e-22,Hnscc
75,PHLDA1_proteomics,0.6642710702729873,3.4266153320094797e-15,Hnscc
76,PHLDA2_proteomics,0.6490337294497416,2.3021292769390686e-14,Hnscc
100,TPBG_proteomics,0.5508984611671387,5.408669990470611e-10,Hnscc
12,ASRGL1_proteomics,-0.532420805979052,2.543320689758115e-09,Hnscc
50,GRB2_proteomics,-0.532341215310538,2.5598240490135205e-09,Hnscc
41,FSCN1_proteomics,0.5264347695861407,4.1176647890737886e-09,Hnscc
61,JAG1_proteomics,0.5193675703808045,7.186589142408846e-09,Hnscc
56,IRF6_proteomics,0.5142276477593416,1.0690472073234034e-08,Hnscc
20,CD109_proteomics,0.5140019229435475,1.0876919641109324e-08,Hnscc
96,SUMF2_proteomics,0.513876120165785,1.0982179745924328e-08,Hnscc
80,PKN1_proteomics,-0.5084976649711582,1.6517096004527023e-08,Hnscc
66,MPP1_proteomics,-0.5084001720738488,1.6638659293731308e-08,Hnscc
103,WAS_proteomics,-0.5034268684782973,2.4113325017541083e-08,Hnscc
68,NDRG1_proteomics,0.4953263887241109,4.357925409107438e-08,Hnscc
31,EXOC6_proteomics,-0.4944648402198387,4.6368828145109087e-08,Hnscc
48,GRAP_proteomics,-0.49210526161301443,5.490943030761498e-08,Hnscc
11,ARRB1_proteomics,-0.4919111584556752,5.567523487451946e-08,Hnscc
63,LAMP2_proteomics,0.4887170107488884,6.984136769989813e-08,Hnscc
47,GPRIN3_proteomics,-0.5445271846593618,7.159621410487708e-08,Hnscc
46,GMIP_proteomics,-0.48274154348997167,1.0607590312205474e-07,Hnscc
14,ATP2B4_proteomics,0.48056278202731373,1.2329367264723357e-07,Hnscc
52,IL16_proteomics,-0.47871634249808104,1.3994173133838956e-07,Hnscc
91,RTN1_proteomics,-0.47867465065580217,1.4034131284948695e-07,Hnscc
24,CTSS_proteomics,-0.4785301637263124,1.4173453366482874e-07,Hnscc
73,PECAM1_proteomics,-0.4779330904632045,1.4763292328083745e-07,Hnscc
83,PPFIBP1_proteomics,0.47462765966596715,1.8475937928966017e-07,Hnscc
78,PIK3AP1_proteomics,-0.4734454453412432,2.0007951681674783e-07,Hnscc
74,PFKP_proteomics,0.47213452929198235,2.1848077134321891e-07,Hnscc
27,DOCK8_proteomics,-0.4710626597250119,2.3471339936321523e-07,Hnscc
98,TENM2_proteomics,0.4708342397356705,2.383180717418957e-07,Hnscc
35,FAM107B_proteomics,-0.4707910089197826,2.3900619949958585e-07,Hnscc
