,Comparison,Correlation,P_value,Cancer Type
2417,EGFR_proteomics,0.9999999999999998,0.0,Ovarian
2623,ERO1A_proteomics,0.5121576051190955,7.452351476209633e-07,Ovarian
1454,CGGBP1_proteomics,-0.49299264688237354,2.1923391204134747e-06,Ovarian
6395,PROSER2_proteomics,0.5245929168077215,2.2440191437951265e-06,Ovarian
1763,CP_proteomics,0.4893278131754406,2.675011156825854e-06,Ovarian
291,ALDH1L1_proteomics,0.4867613041483839,3.0708059488287183e-06,Ovarian
8704,TRPM4_proteomics,0.48385940835209446,3.5845017033750167e-06,Ovarian
1445,CFHR1_proteomics,0.4784062660144347,4.77546527046122e-06,Ovarian
6129,PMPCA_proteomics,-0.4776108056016822,4.977501797482398e-06,Ovarian
2129,DHFR_proteomics,-0.4757258748186668,5.488769931298247e-06,Ovarian
5337,NFIC_proteomics,0.4726618015365188,6.42639902291922e-06,Ovarian
6987,RNF41_proteomics,0.4620826908545781,1.095081033067839e-05,Ovarian
316,ALG9_proteomics,0.4745137853444875,1.1386776486689717e-05,Ovarian
6708,RALGAPA2_proteomics,0.45929207488287627,1.2567164983672654e-05,Ovarian
7599,SLC2A4_proteomics,0.6777947768010828,1.4682516764831086e-05,Ovarian
6077,PLEKHA6_proteomics,0.4556149971389768,1.5039281377779898e-05,Ovarian
1449,CFHR5_proteomics,0.45552955201326595,1.5101799089381299e-05,Ovarian
3972,IVNS1ABP_proteomics,0.4539583499595119,1.6295643287953375e-05,Ovarian
58,ABRAXAS1_proteomics,-0.4521239430695056,1.7800997304133878e-05,Ovarian
8678,TRIP10_proteomics,0.4506953102079415,1.906235871921741e-05,Ovarian
2786,FAM89B_proteomics,0.4887489645659464,2.035968502988566e-05,Ovarian
3473,HCFC1_proteomics,-0.4472493648727852,2.245677902321624e-05,Ovarian
1103,CALU_proteomics,0.4467257071243231,2.3019492342383e-05,Ovarian
2075,DDX5_proteomics,-0.4446501270770963,2.5381939370856423e-05,Ovarian
4292,LGALS3_proteomics,0.4444794311552248,2.5585971490693667e-05,Ovarian
6711,RALY_proteomics,-0.44447392248995665,2.5592581398490947e-05,Ovarian
6823,RCC2_proteomics,-0.44138888447368196,2.9555372097630527e-05,Ovarian
6783,RBM24_proteomics,-0.44013124600039455,3.13293406721808e-05,Ovarian
2254,DOCK1_proteomics,0.4399210030558673,3.1635411130523083e-05,Ovarian
4090,KIF13B_proteomics,0.43977820383347,3.1844884553635934e-05,Ovarian
1025,C3_proteomics,0.4396574853743202,3.2022975304705507e-05,Ovarian
8793,TUBB4B_proteomics,-0.43955660924283446,3.2172505111756786e-05,Ovarian
633,ASL_proteomics,0.43743692525998756,3.546910756324675e-05,Ovarian
3238,GNG12_proteomics,0.4372882581946351,3.571174501180456e-05,Ovarian
4415,LRSAM1_proteomics,-0.4367562409599259,3.6592769684892825e-05,Ovarian
8988,USF1_proteomics,-0.4353685632609848,3.898697369805702e-05,Ovarian
1446,CFHR2_proteomics,0.43450446479205096,4.055069749901411e-05,Ovarian
1832,CRYL1_proteomics,0.43185914515423673,4.570841133243761e-05,Ovarian
1053,C8A_proteomics,0.4309698527646243,4.757512176436693e-05,Ovarian
1814,CRISP3_proteomics,0.4302447696379097,4.9149366091136884e-05,Ovarian
4175,KRT19_proteomics,0.4301595690487068,4.93374946991307e-05,Ovarian
676,ATOX1_proteomics,-0.42760180630273714,5.530703595692411e-05,Ovarian
3616,HNRNPAB_proteomics,-0.42647948621772097,5.8132701449406296e-05,Ovarian
3637,HOOK1_proteomics,0.4248113261416043,6.258133602349899e-05,Ovarian
8792,TUBB4A_proteomics,-0.42218915003354146,7.021762443205566e-05,Ovarian
2880,FETUB_proteomics,0.41815153135961014,8.368306064363851e-05,Ovarian
6396,PROZ_proteomics,0.43810978509313886,8.456466623562109e-05,Ovarian
1558,CLDND1_proteomics,0.4178396259515669,8.481706185141631e-05,Ovarian
7453,SGF29_proteomics,-0.41744379322165703,8.627671429071548e-05,Ovarian
2887,FGD4_proteomics,0.41686927556545283,8.84367434173134e-05,Ovarian
1599,CMBL_proteomics,0.4157113035403358,9.294354662932722e-05,Ovarian
7928,SRSF7_proteomics,-0.4154580688612685,9.395707532697329e-05,Ovarian
4856,MPHOSPH6_proteomics,-0.4152279310632958,9.488703538829673e-05,Ovarian
9440,ZNF318_proteomics,-0.41312486616827615,0.00010378911866455621,Ovarian
5926,PGM1_proteomics,0.41256127411656374,0.00010630283213971866,Ovarian
1441,CFB_proteomics,0.41178189972859625,0.00010987191367483014,Ovarian
6791,RBM38_proteomics,-0.4115649490968686,0.00011088497600804507,Ovarian
9036,UTRN_proteomics,0.40998610073976505,0.00011852199321256033,Ovarian
8187,TBC1D4_proteomics,0.40945406158319464,0.00012120321790725382,Ovarian
6527,PTPN12_proteomics,0.40696397637551096,0.00013451420678082038,Ovarian
1048,C7_proteomics,0.40667216832956576,0.00013615957308354032,Ovarian
8272,TFDP1_proteomics,-0.41830463874470813,0.00013838569267463885,Ovarian
1035,C5_proteomics,0.40627198372172346,0.00013844628342022126,Ovarian
4172,KRT16_proteomics,0.40625961258816445,0.00013851753610045646,Ovarian
3206,GM2A_proteomics,-0.405863132968673,0.00014081912571465118,Ovarian
310,ALG14_proteomics,0.43913736726563873,0.00014292498500502698,Ovarian
1041,C6_proteomics,0.40549276708949855,0.0001430009997599974,Ovarian
2866,FCN3_proteomics,0.4047748763978697,0.00014731940174135335,Ovarian
8948,UIMC1_proteomics,-0.4043774336136787,0.00014976168152857396,Ovarian
4089,KIF13A_proteomics,0.4034028958451173,0.00015590935279809762,Ovarian
5860,PDS5A_proteomics,-0.40314689735847253,0.00015756247590910854,Ovarian
6776,RBM15_proteomics,-0.40258311294273774,0.0001612603729681754,Ovarian
8791,TUBB3_proteomics,-0.40222329315454886,0.00016366216811100148,Ovarian
5723,PAPOLG_proteomics,-0.401897880976071,0.0001658626864177662,Ovarian
8096,SYNE2_proteomics,0.40173346705816304,0.00016698484973284289,Ovarian
2961,FNBP1L_proteomics,0.4016171193127172,0.0001677831798263895,Ovarian
3828,ILKAP_proteomics,-0.40097394849184476,0.00017226027725904003,Ovarian
