,Comparison,Correlation,P_value
2427,EGFR_proteomics,1.0,0.0
693,ATP11A_proteomics,0.5770791126332542,4.1446358679554355e-11
5992,PLCB1_proteomics,0.5619523505883179,1.684847335580958e-10
466,APAF1_proteomics,0.5609093043557825,1.8511189504927286e-10
3651,HPCAL1_proteomics,0.5566812490346316,2.7019395981994784e-10
5459,NUDCD3_proteomics,0.5562135224443416,2.816460455552968e-10
2551,ENPP3_proteomics,0.5544967541293412,3.2782031830815833e-10
7191,SCARB1_proteomics,0.5399166280816554,1.1502548086507168e-09
9303,ZC3HAV1L_proteomics,0.5354991544082187,1.66297406435354e-09
5846,PGK1_proteomics,0.53244966986068,2.1382656310959776e-09
2357,DYNC1LI1_proteomics,-0.5309866646802255,2.4102153084607178e-09
8447,TMEM30A_proteomics,0.5277094863954344,3.1450736135582613e-09
6207,PPP1R13L_proteomics,0.5274531008381123,3.2108563843068327e-09
5689,PBRM1_proteomics,-0.5215220759085548,5.158430687182847e-09
5176,NDUFA4L2_proteomics,0.5204969693553742,5.593779284591103e-09
5397,NR2C2AP_proteomics,0.5156896111109901,8.150349539746208e-09
7477,SLC16A3_proteomics,0.5145067279205569,8.933302541247294e-09
7571,SLC39A14_proteomics,0.5110418515536013,1.1663481610537328e-08
9233,YBX3_proteomics,0.5371583288770783,1.1816723456955546e-08
317,ALDOC_proteomics,0.510441761627153,1.2211126643766836e-08
1421,CEMIP2_proteomics,0.5080964343410768,1.4597229206345584e-08
8562,TPI1_proteomics,0.5070935778067069,1.5748440436595408e-08
6496,PUS7_proteomics,0.5059292037346123,1.7194171384730954e-08
3988,JPT2_proteomics,0.5050421842010804,1.8379916326499027e-08
6516,PYGL_proteomics,0.5031492276613793,2.1177554453469474e-08
359,AMPD2_proteomics,0.5006987732586918,2.540839155806318e-08
5338,NOL3_proteomics,0.4959086735293742,3.612607367791957e-08
8963,USP11_proteomics,-0.4913958893007957,5.008274913079129e-08
1776,COX7A2L_proteomics,-0.49083705528816024,5.213316860266355e-08
6102,POLD2_proteomics,0.4803005162975936,1.0962764075667359e-07
621,ARPC5L_proteomics,-0.48006052802495525,1.114671601731639e-07
2521,EMC2_proteomics,-0.47905902424690094,1.1946647882364632e-07
8180,TCAF2_proteomics,0.47844933987209864,1.246012792468267e-07
6836,RHOB_proteomics,0.47596236519311785,1.478113078845386e-07
1462,CFAP36_proteomics,0.47319773673047216,1.7843846820032475e-07
8666,TRNT1_proteomics,-0.4704782580114704,2.1440488049048293e-07
8355,TM6SF1_proteomics,-0.6139687480218804,2.3241574701224737e-07
4080,KIAA1671_proteomics,0.46843251165861954,2.4590712754988433e-07
2475,EIF4EBP1_proteomics,0.467487293875278,2.6190800667532964e-07
5735,PDCD5_proteomics,0.4668654289670046,2.7297060049521167e-07
8479,TMSB10_proteomics,0.46681965249483837,2.7380227882238665e-07
