,Comparison,Correlation,P_value,Cancer Type
143,EGFR_proteomics,1.0,0.0,Lscc
324,PHLDA1_proteomics,0.7134204152693155,2.6448256049797982e-14,Lscc
326,PHLDA3_proteomics,0.6820335902295296,1.705262359242771e-12,Lscc
258,LANCL2_proteomics,0.5758171115708379,2.040789063405042e-07,Lscc
223,ITGB4_proteomics,0.566094615355106,3.9725047250795756e-07,Lscc
220,ITGA6_proteomics_1,0.5520839084670388,9.72454873133651e-07,Lscc
210,IL1RAP_proteomics,0.5534365530380927,9.72454873133651e-07,Lscc
85,CHCHD2_proteomics,0.5423067079458568,1.9443475213843595e-06,Lscc
218,ITGA2_proteomics,0.5371518411820837,2.6440006119253778e-06,Lscc
76,CDCP1_proteomics,0.5252347247037491,5.158071215855652e-06,Lscc
475,TRIM29_proteomics,0.5269577117251991,5.158071215855652e-06,Lscc
109,CSNK1A1_proteomics,0.5252979469746348,5.158071215855652e-06,Lscc
171,FAT2_proteomics,0.5128053584902297,1.2416295017066806e-05,Lscc
300,NECTIN1_proteomics,0.5088502838248644,1.5516905902224378e-05,Lscc
383,RIN1_proteomics,0.5064940073772978,1.7255111895933576e-05,Lscc
287,MPZL2_proteomics,0.5038370480913837,1.866361361339661e-05,Lscc
408,SESN3_proteomics,0.5037323261705324,1.866361361339661e-05,Lscc
148,ENDOD1_proteomics,0.49895032809989276,2.3063789060751877e-05,Lscc
44,BAG3_proteomics,0.4989307522008832,2.3063789060751877e-05,Lscc
81,CELSR1_proteomics,0.49791620224716265,2.3063789060751877e-05,Lscc
180,FZD6_proteomics,0.4983327450139829,2.3063789060751877e-05,Lscc
325,PHLDA2_proteomics,0.5530974075537096,2.5635193397942363e-05,Lscc
253,LAD1_proteomics,0.49100726573125436,3.4454691321013137e-05,Lscc
249,KRT5_proteomics,0.49022819937552287,3.488041856973902e-05,Lscc
356,PSIP1_proteomics,-0.48619935721039953,4.4368800109761404e-05,Lscc
255,LAMB3_proteomics,0.485619967177139,4.4411223009712414e-05,Lscc
409,SFN_proteomics,0.48336549581404387,4.9967786058642145e-05,Lscc
435,SRC_proteomics,0.4807984500430953,5.7446764488982385e-05,Lscc
352,PPP4R1_proteomics,0.4727183452842625,9.55817955030592e-05,Lscc
256,LAMC2_proteomics,0.4719490028848538,9.723903364436466e-05,Lscc
284,MICALL1_proteomics,0.4698161674597923,0.00010835039845944004,Lscc
188,GNA15_proteomics,0.4778146183077582,0.00011005197237973961,Lscc
27,ANXA8_proteomics,0.46806470115444015,0.00011005197237973961,Lscc
24,ANKRD50_proteomics,0.46818306791906317,0.00011005197237973961,Lscc
224,ITGB8_proteomics,0.4684109228653611,0.00011005197237973961,Lscc
456,TMEM134_proteomics,0.46049482545525183,0.00017087273719260885,Lscc
150,EPHA2_proteomics,0.45946857748662484,0.0001736733517269524,Lscc
101,COL7A1_proteomics,0.4593933416295043,0.0001736733517269524,Lscc
179,FSCN1_proteomics,0.45549503225779414,0.00021119968247266792,Lscc
367,RAB10_proteomics,0.4555224523045231,0.00021119968247266792,Lscc
466,TNKS1BP1_proteomics,0.4548286130089668,0.00021486665709084246,Lscc
250,KRT6A_proteomics,0.45434278525879357,0.00021624550480726468,Lscc
355,PROM2_proteomics,0.5071078801822884,0.00022990811847553225,Lscc
219,ITGA6_proteomics,0.45166532417169797,0.0002333778640496827,Lscc
305,NOL3_proteomics,0.4518205726406787,0.0002333778640496827,Lscc
169,FAM83H_proteomics,0.45184530484778995,0.0002333778640496827,Lscc
247,KRT19_proteomics,0.4463904611775447,0.0003096367921549647,Lscc
350,PPP1R13L_proteomics,0.4466405084509317,0.0003096367921549647,Lscc
205,HSPB1_proteomics,0.4457644540734367,0.0003118722114047555,Lscc
170,FAT1_proteomics,0.4456043312690522,0.0003118722114047555,Lscc
333,PKP3_proteomics,0.44429884477992365,0.0003310480117806873,Lscc
460,TMPO_proteomics_1,-0.4397914308861681,0.00042611827628434546,Lscc
274,MAP3K6_proteomics,0.43842138743628545,0.0004537452985226674,Lscc
297,NCKAP1_proteomics,0.43437079665819067,0.000566123393573141,Lscc
315,PANX1_proteomics,0.4323487177322789,0.0006258459402778895,Lscc
463,TMPRSS4_proteomics,0.4315575066446269,0.0006429175073899862,Lscc
357,PSPH_proteomics,0.43127599920537407,0.0006429175073899862,Lscc
90,CLCA2_proteomics,0.42764803278882146,0.0007796647191863268,Lscc
10,AGAP3_proteomics,0.43654610404880795,0.0007905814745455461,Lscc
103,CPNE8_proteomics,0.4266551903182387,0.0007979732937467063,Lscc
98,COL14A1_proteomics,-0.4258250522662611,0.0008231681958290475,Lscc
164,FAM160A1_proteomics,0.42492848434726616,0.0008525089434546467,Lscc
241,KLC3_proteomics,0.42433580837845475,0.0008678371091669445,Lscc
28,ANXA8L1_proteomics,0.4230220003726851,0.0009205762350125697,Lscc
480,TTYH3_proteomics,0.43108439762884615,0.0009747729899374135,Lscc
111,CTNNA1_proteomics,0.4206789708210336,0.0010067525042011887,Lscc
121,DDR1_proteomics,0.4203667087253302,0.0010067525042011887,Lscc
340,PLEKHA1_proteomics,0.42047646940789896,0.0010067525042011887,Lscc
346,PLXNA1_proteomics,0.419703995643859,0.00100713594895553,Lscc
493,WLS_proteomics,0.41959207110534313,0.00100713594895553,Lscc
130,DNASE1L1_proteomics,0.4199065903403883,0.00100713594895553,Lscc
306,NPTN_proteomics,0.41849060801670734,0.0010278492739089506,Lscc
102,COMT_proteomics,0.41896112071790675,0.0010278492739089506,Lscc
421,SLC2A1_proteomics,0.4186492328549266,0.0010278492739089506,Lscc
107,CRYBG2_proteomics,0.4374554997978549,0.0010284679271185993,Lscc
433,SPINT1_proteomics_1,0.41545637224461773,0.0011546434168863394,Lscc
348,PLXNB2_proteomics,0.415633076900528,0.0011546434168863394,Lscc
229,JADE3_proteomics,-0.41556241277041095,0.0011546434168863394,Lscc
189,GNAI1_proteomics,0.4148801100852144,0.0011769872708955063,Lscc
79,CDKN1B_proteomics,-0.4129313462613222,0.0012563402151392939,Lscc
489,VANGL1_proteomics,0.41287729419768326,0.0012563402151392939,Lscc
167,FAM83B_proteomics,0.41280077153777095,0.0012563402151392939,Lscc
483,TWF1_proteomics,0.41330613784321424,0.0012563402151392939,Lscc
336,PLAU_proteomics,0.41213864832571173,0.0012814027046785215,Lscc
468,TNS4_proteomics,0.42118520928728187,0.0012814027046785215,Lscc
430,SOWAHC_proteomics,0.4115584135115627,0.0012980026203918674,Lscc
406,SERPINB13_proteomics_1,0.41789374300231924,0.001493451991945991,Lscc
78,CDK18_proteomics,0.4083400851737596,0.0015114569216644945,Lscc
74,CDC42BPG_proteomics,0.40783818874940136,0.0015356290778883435,Lscc
395,S100A2_proteomics,0.4071852096381793,0.0015730943741730401,Lscc
299,NDRG1_proteomics,0.4069720018267243,0.0015738070395995318,Lscc
63,CAPNS2_proteomics,0.4062430582389194,0.001619044807325832,Lscc
459,TMEM40_proteomics,0.4243037105403362,0.0016282489708681531,Lscc
376,RASA4_proteomics,-0.40562580970124007,0.0016282489708681531,Lscc
185,GJA1_proteomics,0.4056383640216996,0.0016282489708681531,Lscc
91,CLCA4_proteomics,0.4341810699745163,0.001655366865213494,Lscc
398,SDC1_proteomics,0.40198301058466823,0.0019281738425439975,Lscc
402,SEMA4B_proteomics,0.4014951564527741,0.001958521623811735,Lscc
217,IRF6_proteomics,0.4003541288844682,0.002048118890130492,Lscc
230,JAG1_proteomics,0.40026739235107606,0.002048118890130492,Lscc
243,KRT14_proteomics,0.3991297247840024,0.00213580800149946,Lscc
193,GPC1_proteomics,0.398910202365884,0.00213580800149946,Lscc
455,TMEM132A_proteomics,0.3990647283694456,0.00213580800149946,Lscc
392,S100A11_proteomics,0.3979818115195769,0.002220875033832099,Lscc
177,FOSL2_proteomics,0.3976701170017737,0.0022359264837780372,Lscc
77,CDH1_proteomics,0.3970119430665044,0.0022923846551109158,Lscc
412,SH2D3A_proteomics,0.4050434328604213,0.0023758959175949825,Lscc
178,FRRS1_proteomics,0.41409018386321206,0.0023952683900321263,Lscc
338,PLCH2_proteomics,0.39563409488341184,0.0023952683900321263,Lscc
211,IL1RN_proteomics,0.39480182924657525,0.0024494991291527284,Lscc
504,ZNF185_proteomics,0.39468000672223263,0.0024494991291527284,Lscc
394,S100A16_proteomics,0.3949444830083685,0.0024494991291527284,Lscc
135,DSG3_proteomics,0.3928618443047503,0.0026670649159736565,Lscc
238,KIDINS220_proteomics,0.3923859587077182,0.002709262458912577,Lscc
233,JUP_proteomics,0.39164974192368873,0.0027652370968671704,Lscc
133,DSC3_proteomics,0.39178457816906076,0.0027652370968671704,Lscc
97,COBLL1_proteomics,0.3895317765844639,0.003055386833120378,Lscc
354,PRNP_proteomics,0.3880439064666761,0.0032418004849747483,Lscc
22,ANK2_proteomics_1,-0.388034268189899,0.0032418004849747483,Lscc
108,CRYBG3_proteomics,0.38711544281041005,0.0033679872950082954,Lscc
228,IVL_proteomics,0.3865440907085682,0.0034380204801572997,Lscc
464,TMTC3_proteomics,0.38597244427981126,0.0035096144516839315,Lscc
43,ATP6AP2_proteomics,0.3852817176871862,0.003604274198710971,Lscc
405,SERPINB13_proteomics,0.3830480703136996,0.003998640097748302,Lscc
34,ARHGEF16_proteomics,0.3821109339716644,0.004084842848572355,Lscc
298,NCS1_proteomics,0.3888525532297563,0.004084842848572355,Lscc
231,JPT2_proteomics,0.38232445933316817,0.004084842848572355,Lscc
452,TLDC1_proteomics,0.38198319614207066,0.004084842848572355,Lscc
387,RND3_proteomics,0.3816593283665587,0.004087304121576325,Lscc
99,COL17A1_proteomics,0.38174356935647796,0.004087304121576325,Lscc
236,KIAA1522_proteomics,0.381460477197724,0.004096379734067141,Lscc
484,TXNDC17_proteomics,0.3811198502766887,0.004134679524919429,Lscc
8,ADAM9_proteomics,0.3809112447897276,0.004146272987840457,Lscc
70,CD44_proteomics,0.3805871378784509,0.004181966625669229,Lscc
129,DLG5_proteomics,0.37978538351941415,0.004287175654994936,Lscc
407,SERPINB5_proteomics,0.37991062650364027,0.004287175654994936,Lscc
42,ATP6AP1_proteomics,0.37955227656139245,0.004293118271753551,Lscc
369,RAB38_proteomics,0.37946167823952026,0.004293118271753551,Lscc
45,BAIAP2_proteomics,0.379218794130256,0.004305447246475402,Lscc
67,CCDC120_proteomics,0.3876975926455497,0.004305447246475402,Lscc
124,DEPTOR_proteomics,-0.3785938503400723,0.004385378815283888,Lscc
56,BSG_proteomics,0.3781945731895944,0.004409795072771632,Lscc
35,ARHGEF2_proteomics,-0.378307067998758,0.004409795072771632,Lscc
113,CTNND1_proteomics_1,0.3772179645586004,0.004594146707216033,Lscc
470,TP73_proteomics,0.3767681262652455,0.004664056587492744,Lscc
181,GABPA_proteomics,-0.37660853040121717,0.004668409241818117,Lscc
344,PLSCR3_proteomics,0.3845671958501667,0.00473531231908499,Lscc
112,CTNNB1_proteomics,0.3761510229755433,0.00473531231908499,Lscc
39,ATP1A1_proteomics,0.37530524850325914,0.004874752536719709,Lscc
263,LOXL4_proteomics,0.3835432804447436,0.004906687458750596,Lscc
1,ABI1_proteomics_1,0.37473439252009355,0.004945630688546856,Lscc
242,KRT13_proteomics,0.3740060434259283,0.005089902359755179,Lscc
307,NR1D1_proteomics,0.411721564713836,0.005097890605898376,Lscc
7,ADAM17_proteomics,0.3735269695094766,0.005108588110836078,Lscc
277,MARK1_proteomics,0.37365025522370443,0.005108588110836078,Lscc
368,RAB21_proteomics,0.3719209286371022,0.005450153741911247,Lscc
313,P4HA1_proteomics_1,0.3720329879902321,0.005450153741911247,Lscc
159,EXT1_proteomics,0.37160168066375865,0.0054995147215731125,Lscc
40,ATP2A2_proteomics,0.3703139091373113,0.00576506631863635,Lscc
393,S100A14_proteomics,0.3702272897237469,0.00576506631863635,Lscc
244,KRT15_proteomics,0.3703910503856417,0.00576506631863635,Lscc
198,HCAR2_proteomics,0.38736861179593596,0.005793774707004326,Lscc
94,CLSTN1_proteomics,0.36974226524070697,0.005793774707004326,Lscc
278,MARK2_proteomics,0.36973765277900705,0.005793774707004326,Lscc
482,TUBB2B_proteomics,-0.37788642815138807,0.005829639211414854,Lscc
303,NIPSNAP2_proteomics,0.36929996425498035,0.005831295583744934,Lscc
246,KRT17_proteomics,0.3692230725097478,0.005831295583744934,Lscc
208,IGSF3_proteomics,0.3688543391871256,0.005899447845851555,Lscc
134,DSG2_proteomics,0.36846365515071133,0.005974722927835028,Lscc
13,AHNAK2_proteomics,0.3755641471834934,0.006177451852899429,Lscc
96,CNTN1_proteomics,0.3671476492802027,0.006177451852899429,Lscc
327,PHLDB2_proteomics_1,0.36754410650081765,0.006177451852899429,Lscc
176,FHIT_proteomics,-0.36718509166524144,0.006177451852899429,Lscc
506,ZNF771_proteomics,-0.37552472515262164,0.006177451852899429,Lscc
341,PLEKHG3_proteomics,0.36614869469167083,0.0064395383145467,Lscc
106,CRYBG1_proteomics,0.365712855178949,0.00653609008419184,Lscc
446,TBC1D10A_proteomics,0.36536969894007043,0.006605195471098306,Lscc
390,RTN4_proteomics,0.36512105513189685,0.006632572973111016,Lscc
487,ULBP2_proteomics,0.3650433767605539,0.006632572973111016,Lscc
443,TACSTD2_proteomics,0.3645464659543319,0.006751728799960897,Lscc
14,AHNAK2_proteomics_1,0.3638803460191198,0.006889690384434735,Lscc
36,ARID4A_proteomics,-0.36393844656184043,0.006889690384434735,Lscc
239,KIF13B_proteomics,-0.3636698328202143,0.006920008686041314,Lscc
386,RNASEH2C_proteomics,-0.3630345195127441,0.007090203473567599,Lscc
92,CLCN3_proteomics,0.3622130766162046,0.007327713956777491,Lscc
100,COL22A1_proteomics,0.36949978379543524,0.007622126613128452,Lscc
280,MEMO1_proteomics,0.3604237244952925,0.007836561497842402,Lscc
69,CD109_proteomics,0.360461444099923,0.007836561497842402,Lscc
163,FAM129B_proteomics,0.3600921107353627,0.007874168753663877,Lscc
192,GOLGA7B_proteomics,0.37713372666832035,0.007874168753663877,Lscc
52,BHLHE40_proteomics,0.3595781649454074,0.008021499684198187,Lscc
58,C11orf54_proteomics,-0.35901473341485346,0.008190170407784452,Lscc
254,LAGE3_proteomics,-0.3578991895546355,0.008536141470997429,Lscc
73,CD9_proteomics,0.3578917952667231,0.008536141470997429,Lscc
184,GGCX_proteomics,0.357372046565305,0.008697618796697372,Lscc
155,ERLIN1_proteomics,0.35704036463472555,0.00875922580784358,Lscc
