Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2016	Gene Expression Homo sapiens R-HSA-74160	56/1631	1.446539598257533e-14	7.464144327008871e-12	0	0	3.875342648037259	123.49561036219596	DDX47;ARID4B;CHD4;USP39;SMG8;RRP9;SART1;MED14;XPO1;SIN3B;XPO5;TOPBP1;EIF5B;PARP1;NUP133;RFC2;IMP4;DDX52;RABGGTB;UTP18;RABGGTA;MED24;PRPF6;MSH2;PPA1;POLR1B;BIRC5;POLR1E;SNRNP200;SF3B3;PCNA;DHX9;RNMT;HEATR1;SRRT;DDX23;NUP160;AURKB;NXF1;EMG1;TWISTNB;IGF2BP2;RAE1;DCAF13;UTP6;SSB;CPSF1;INTS3;DEK;CDK9;TPX2;TRMT6;CDK2;MPHOSPH10;FAS;TRMT61A
Reactome_2016	rRNA modification in the nucleus Homo sapiens R-HSA-6790901	10/58	7.933964255107183e-10	2.0469627778176535e-07	0	0	19.296752738654146	404.3576282023787	EMG1;UTP6;DDX47;HEATR1;MPHOSPH10;IMP4;DDX52;UTP18;DCAF13;RRP9
Reactome_2016	Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203	13/193	2.716771399706086e-07	4.672846807494468e-05	0	0	6.7397089947089945	101.89531124009578	SF3B3;CPSF1;NUP133;DHX9;SRRT;DDX23;USP39;NUP160;SART1;NXF1;PRPF6;SNRNP200;RAE1
Reactome_2016	SUMOylation of DNA replication proteins Homo sapiens R-HSA-4615885	7/44	5.261922897846159e-07	6.787880538221544e-05	0	0	17.28978978978979	249.96884966852937	TOP2A;PCNA;NUP133;BIRC5;RAE1;NUP160;AURKB
Reactome_2016	Cell Cycle, Mitotic Homo sapiens R-HSA-69278	18/462	4.676240709354598e-06	0.0004825880412053945	0	0	3.823269611074489	46.92304925453941	TOP2A;PCNA;NUP133;RFC2;DCTN3;NUP160;AURKB;TPX2;ORC4;ACTR1A;XPO1;CDK4;CDK2;BIRC5;KIF20A;B9D2;RAE1;CEP78
Reactome_2016	SUMO E3 ligases SUMOylate target proteins Homo sapiens R-HSA-3108232	8/96	1.2033493530708102e-05	0.0009762100010612608	0	0	8.325158562367864	94.30586993136998	TOP2A;PCNA;NUP133;PARP1;BIRC5;RAE1;NUP160;AURKB
Reactome_2016	SUMOylation Homo sapiens R-HSA-2990846	8/101	1.748665815176684e-05	0.0009762100010612608	0	0	7.875568892223056	86.26955151472842	TOP2A;PCNA;NUP133;PARP1;BIRC5;RAE1;NUP160;AURKB
Reactome_2016	Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226	10/166	1.773321576301845e-05	0.0009762100010612608	0	0	5.904959672565306	64.60067854364827	EMG1;UTP6;DDX47;HEATR1;MPHOSPH10;IMP4;DDX52;UTP18;DCAF13;RRP9
Reactome_2016	mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	9/134	1.9795848437499936e-05	0.0009762100010612608	0	0	6.61188785046729	71.60699876907664	SART1;PRPF6;SF3B3;CPSF1;DHX9;SRRT;DDX23;SNRNP200;USP39
Reactome_2016	DNA Repair Homo sapiens R-HSA-73894	13/285	2.009069185270273e-05	0.0009762100010612608	0	0	4.439163165266106	48.01067692261291	TIPIN;AQR;PCNA;PARP1;RIF1;RFC2;XRCC1;MSH6;XAB2;PPP4R2;MSH2;CDK2;TOPBP1
Reactome_2016	Cell Cycle Homo sapiens R-HSA-1640170	19/566	2.081067831719742e-05	0.0009762100010612608	0	0	3.274276803957415	35.29684907032721	TOP2A;PCNA;NUP133;RFC2;DCTN3;NUP160;AURKB;TPX2;ORC4;ACTR1A;XPO1;CDK4;CDK2;BIRC5;KIF20A;B9D2;TOPBP1;RAE1;CEP78
Reactome_2016	mRNA Splicing Homo sapiens R-HSA-72172	9/144	3.504706672122727e-05	0.0013640651608955	0	0	6.119003115264798	62.77374319504252	SART1;PRPF6;SF3B3;CPSF1;DHX9;SRRT;DDX23;SNRNP200;USP39
Reactome_2016	rRNA processing Homo sapiens R-HSA-72312	10/180	3.558059577928673e-05	0.0013640651608955	0	0	5.414802540734604	55.467667644355295	EMG1;UTP6;DDX47;HEATR1;MPHOSPH10;IMP4;DDX52;UTP18;DCAF13;RRP9
Reactome_2016	DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	9/145	3.700951986925934e-05	0.0013640651608955	0	0	6.073701209455745	61.97808416744469	TIPIN;PCNA;RIF1;PPP4R2;PARP1;RFC2;CDK2;XRCC1;TOPBP1
Reactome_2016	Transport of Mature mRNA Derived from an Intronless Transcript Homo sapiens R-HSA-159231	5/37	5.369660908770403e-05	0.0017362870011592	0	0	14.152092889908255	139.14565159043235	NXF1;CPSF1;NUP133;RAE1;NUP160
Reactome_2016	Homology Directed Repair Homo sapiens R-HSA-5693538	8/118	5.38383566250933e-05	0.0017362870011592	0	0	6.652684989429176	65.3927294051696	TIPIN;PCNA;PPP4R2;PARP1;RFC2;CDK2;XRCC1;TOPBP1
Reactome_2016	Transport of Mature mRNAs Derived from Intronless Transcripts Homo sapiens R-HSA-159234	5/38	6.127483913021194e-05	0.001859871587717	0	0	13.722546566583263	133.11064005945525	NXF1;CPSF1;NUP133;RAE1;NUP160
Reactome_2016	Transcriptional Regulation by TP53 Homo sapiens R-HSA-3700989	13/348	0.00015335916669466398	0.0043962961119137	0	0	3.5926936744847198	31.553650945530418	PCNA;RFC2;CHD4;RABGGTB;RABGGTA;AURKB;CDK9;TPX2;MSH2;CDK2;FAS;BIRC5;TOPBP1
Reactome_2016	Epigenetic regulation of gene expression Homo sapiens R-HSA-212165	7/115	0.0003083068192580734	0.0083729641440613	0	0	5.902049039780521	47.71461440418721	SIN3B;POLR1B;TWISTNB;POLR1E;ARID4B;CHD4;DEK
Reactome_2016	NEP/NS2 Interacts with the Cellular Export Machinery Homo sapiens R-HSA-168333	4/30	0.00032835482371814577	0.0084715544519281	0	0	13.874956094134175	111.29679140861457	XPO1;NUP133;RAE1;NUP160
Reactome_2016	Export of Viral Ribonucleoproteins from Nucleus Homo sapiens R-HSA-168274	4/31	0.00037372605475920266	0.0091829830597975	0	0	13.360392355826146	105.44004950529512	XPO1;NUP133;RAE1;NUP160
Reactome_2016	Metabolism of nucleotides Homo sapiens R-HSA-15869	6/87	0.0004277024694664939	0.0094790682130469	0	0	6.723331626557433	52.15343991010002	GMPR2;CAD;AMPD3;UMPS;NT5C2;LHPP
Reactome_2016	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain Homo sapiens R-HSA-6803205	3/14	0.00045460600787256217	0.0094790682130469	0	0	24.503305785123967	188.57938764193108	BIRC5;RABGGTB;RABGGTA
Reactome_2016	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha) Homo sapiens R-HSA-5358565	3/14	0.00045460600787256217	0.0094790682130469	0	0	24.503305785123967	188.57938764193108	MSH6;PCNA;MSH2
Reactome_2016	Transport of the SLBP independent Mature mRNA Homo sapiens R-HSA-159227	4/33	0.0004776274680992645	0.0094790682130469	0	0	12.4377263423083	95.10730685890012	NXF1;NUP133;RAE1;NUP160
Reactome_2016	Rev-mediated nuclear export of HIV RNA Homo sapiens R-HSA-165054	4/33	0.0004776274680992645	0.0094790682130469	0	0	12.4377263423083	95.10730685890012	XPO1;NUP133;RAE1;NUP160
Reactome_2016	Transport of the SLBP Dependant Mature mRNA Homo sapiens R-HSA-159230	4/34	0.0005366151753403803	0.0096847037805899	0	0	12.022526636225267	90.53238281496428	NXF1;NUP133;RAE1;NUP160
Reactome_2016	Purine metabolism Homo sapiens R-HSA-73847	4/34	0.0005366151753403803	0.0096847037805899	0	0	12.022526636225267	90.53238281496428	GMPR2;AMPD3;NT5C2;LHPP
Reactome_2016	Mismatch Repair Homo sapiens R-HSA-5358508	3/15	0.0005635963709775851	0.0096847037805899	0	0	22.460227272727277	168.0288282594256	MSH6;PCNA;MSH2
Reactome_2016	Interactions of Rev with host cellular proteins Homo sapiens R-HSA-177243	4/35	0.0006006017848427868	0.0096847037805899	0	0	11.634114007954045	86.29695312516071	XPO1;NUP133;RAE1;NUP160
Reactome_2016	Base Excision Repair Homo sapiens R-HSA-73884	4/35	0.0006006017848427868	0.0096847037805899	0	0	11.634114007954045	86.29695312516071	PCNA;PARP1;RFC2;XRCC1
Reactome_2016	Resolution of Abasic Sites (AP sites) Homo sapiens R-HSA-73933	4/35	0.0006006017848427868	0.0096847037805899	0	0	11.634114007954045	86.29695312516071	PCNA;PARP1;RFC2;XRCC1
Reactome_2016	Gap-filling DNA repair synthesis and ligation in TC-NER Homo sapiens R-HSA-6782210	5/62	0.0006360036791315608	0.0099447848009662	0	0	7.934975052309674	58.40384615246285	XAB2;AQR;PCNA;RFC2;XRCC1
Reactome_2016	Post-translational protein modification Homo sapiens R-HSA-597592	15/521	0.0007868769135943345	0.0119420143357257	0	0	2.7465129978716933	19.630533349480054	TOP2A;DCTN6;DCTN5;PCNA;TRAPPC2L;PARP1;NUP133;GBF1;DCTN3;ALG3;NUP160;AURKB;BIRC5;SEC24C;RAE1
Reactome_2016	Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257	6/99	0.0008497652380753465	0.0125279675099108	0	0	5.8522372528616025	41.378538666392245	XPO1;NUP133;BIRC5;B9D2;NUP160;AURKB
