,Comparison,Correlation,P_value
177,MPP6_proteomics,0.6482016750801229,4.834438414996777e-15
59,CPNE8_proteomics,0.616452652877966,2.2292629095873168e-13
62,CRYBG3_proteomics,0.6099970715071926,4.612176438723387e-13
224,PHC3_proteomics,-0.6032043673296034,9.738760535376897e-13
111,GATA3_proteomics,-0.5989112714956837,1.5478464694256326e-12
149,KRT16_proteomics,0.5953254717268092,2.267368508490368e-12
152,KRT5_proteomics,0.5947703956956036,2.4043842952646757e-12
207,NXN_proteomics,0.5928643081653011,2.9385727077300687e-12
179,MSI2_proteomics,-0.5927073291304642,2.9873558506601664e-12
320,WWTR1_proteomics,0.5904236890563149,3.792047745957696e-12
158,LPIN1_proteomics,0.5853048327707228,6.429025037315383e-12
104,FMNL2_proteomics,0.5798977074970961,1.1117892337405575e-11
30,ATP1B3_proteomics,0.5791346978189895,1.2001612503431938e-11
81,EHBP1_proteomics,0.578128173337492,1.3271710923324408e-11
294,TBC1D9_proteomics,-0.5765724918711845,1.5493800901363032e-11
193,NDUFA4L2_proteomics,0.6098649748436494,2.6391190237714396e-11
156,LMX1B_proteomics,-0.5700717567371781,2.9329942308461165e-11
274,SLC9A3R1_proteomics,-0.5698606251584877,2.993721603128771e-11
218,PARD6B_proteomics,-0.567350488543637,3.815436261159485e-11
36,CA12_proteomics,-0.5654257640250651,4.588954162558463e-11
192,NDRG1_proteomics,0.5635350183366943,5.494995624499721e-11
306,TRIP10_proteomics,0.5627884324370849,5.898357339291424e-11
70,DENND2D_proteomics,-0.5624979330807623,6.062903778798008e-11
173,MMP14_proteomics,0.5611608759369696,6.879092766499291e-11
23,ARHGAP10_proteomics,0.5605272344738426,7.301970002203246e-11
175,MMP24_proteomics,0.5594043658286081,8.113699162208727e-11
229,PLOD1_proteomics,0.559319003315738,8.178847403328096e-11
35,C3orf58_proteomics,0.5757376747378147,1.072509707654087e-10
172,MKL2_proteomics,-0.5560954802302165,1.1044133891130862e-10
97,FAT1_proteomics,0.5520735268804902,1.5993268289104324e-10
142,JADE2_proteomics,-0.5498101489030285,1.965601817326199e-10
95,FAM49A_proteomics,0.5424790152543927,3.793445903602549e-10
190,NAMPT_proteomics,0.5424696350033302,3.796600090509416e-10
144,KDELC1_proteomics,0.5403531169426077,4.576744229657296e-10
52,CMBL_proteomics,-0.5382975141734666,5.480819880033156e-10
78,DSC2_proteomics,0.5372170409572861,6.022617910674836e-10
303,TRIM16_proteomics,0.5357323977714346,6.85178868587559e-10
290,SUN1_proteomics,0.5345705715261186,7.576226420501041e-10
40,CALU_proteomics,0.5339506757285655,7.992347256304678e-10
41,CALU_proteomics,0.5339506757285655,7.992347256304678e-10
79,DSC3_proteomics,0.5335853213297187,8.247809036258182e-10
136,IGF2BP2_proteomics,0.5318454295739992,9.576076694939554e-10
317,VLDLR_proteomics,0.5682466599006053,1.0410938986118182e-09
187,MYO1E_proteomics,0.5303115940393515,1.0915719613312294e-09
53,COLGALT1_proteomics,0.5290024876770371,1.2200047021712356e-09
29,ATP11C_proteomics,0.528717239982597,1.2498576295847144e-09
42,CARD6_proteomics,0.544855414491719,1.3011981028388858e-09
301,TLE3_proteomics,-0.5270653697701574,1.4370418102625891e-09
262,RUNDC1_proteomics,-0.5427728702595263,1.5461140063880212e-09
261,RUNDC1_proteomics,-0.5427728702595263,1.5461140063880212e-09
80,DYSF_proteomics,0.5258927641310345,1.5859756223442953e-09
236,PREX1_proteomics,-0.525054101359793,1.7014810926158726e-09
99,FERMT1_proteomics,0.5392303793124618,2.067658010618045e-09
249,RBM47_proteomics,-0.5221929596125053,2.159538574628549e-09
248,RBM47_proteomics,-0.5221929596125053,2.159538574628549e-09
168,METTL26_proteomics,-0.5219021010686389,2.2122405534792656e-09
120,GPT2_proteomics,0.5192392685306445,2.755760649148275e-09
61,CRYAB_proteomics,0.5186035463896904,2.9033409508721572e-09
8,ACSL4_proteomics,0.5176031734206615,3.151056552685242e-09
45,CCDC88A_proteomics,0.516840101118471,3.3535308584171363e-09
244,RABEP1_proteomics,-0.515995516368128,3.5921945798971685e-09
186,MYO10_proteomics,0.5158009122647153,3.649454105638958e-09
287,STRBP_proteomics,-0.5148746843204373,3.9342109521733824e-09
266,SERPINH1_proteomics,0.5142536168293892,4.136970291263945e-09
272,SIGIRR_proteomics,-0.5136072448700153,4.358629580973901e-09
90,EXOC6_proteomics,-0.5093363841981216,6.1368085346207495e-09
203,NUDT12_proteomics,-0.5091051248182532,6.250724699438469e-09
87,ERO1A_proteomics,0.5090758594376754,6.265284353170184e-09
48,CD58_proteomics,0.5267782596348842,6.612633145112346e-09
31,BAG2_proteomics,0.507777951741559,6.944750591701524e-09
126,HID1_proteomics,-0.5068383468344935,7.480175659757525e-09
270,SH3PXD2B_proteomics,0.5067301339639187,7.544323691870133e-09
204,NUDT16L1_proteomics,-0.5047033515916206,8.847922990017437e-09
51,CLIC3_proteomics,0.5046071600059894,8.91487750314117e-09
