Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
NCI-Nature_2016	Regulation of RAC1 activity Homo sapiens 351aacd6-6195-11e5-8ac5-06603eb7f303	20/38	1.112560915264663e-08	2.3252523129031457e-06	0	0	3.8957497370368928	71.34682400989148	DOCK6;ARHGAP9;VAV3;RASGRF2;RAP1GDS1;VAV1;DEF6;EPS8;ABR;PREX1;TIAM1;RACGAP1;ARHGDIA;CHN2;ABI1;SPATA13;ELMO1;DOCK2;DOCK1;ARHGEF6
NCI-Nature_2016	Class I PI3K signaling events Homo sapiens 12b82bb7-6191-11e5-8ac5-06603eb7f303	19/48	6.480058098307358e-06	0.0006771660712731188	0	0	2.9299284480631633	35.00321375450131	HSP90AA1;SYK;PLEKHA1;PDPK1;PTEN;PIK3CD;PIK3R1;ADAP1;PIK3CG;HCK;ZAP70;RAP1A;PIK3CA;LCK;BLNK;PLCG2;BTK;PLCG1;CYTH1
NCI-Nature_2016	ATR signaling pathway Homo sapiens 8991cbac-618b-11e5-8ac5-06603eb7f303	15/39	8.941963912615115e-05	0.006229568192455196	0	0	2.8468940386038835	26.53923083437901	RFC5;RFC3;TIPIN;RFC4;MCM7;RFC2;PLK1;RPA1;FANCD2;PPP2R2B;CHEK1;CDK2;TIMELESS;TOPBP1;MCM2
NCI-Nature_2016	E2F transcription factor network Homo sapiens bb4d0fd3-6191-11e5-8ac5-06603eb7f303	22/72	0.00013685478630074888	0.00715066258421413	0	0	2.2616991528908628	20.12141040201329	PRMT5;RANBP1;RRM1;CDKN1B;CBX5;RRM2;APAF1;HDAC1;XRCC1;YY1;DHFR;POLA1;TRIM28;TFDP2;ORC1;SP1;CDK2;MCM3;TOPBP1;TK1;E2F5;CES1
NCI-Nature_2016	BCR signaling pathway Homo sapiens acbf44e2-618c-11e5-8ac5-06603eb7f303	20/64	0.0001935528292871188	0.008090508264201567	0	0	2.313101406365655	19.77692464652532	MAP4K1;MAP2K1;SYK;CSNK2A1;CHUK;PDPK1;PTEN;PIK3R1;POU2F2;ELK1;PPP3CB;PTPRC;PIK3CA;BLNK;BTK;PLCG2;PTPN6;GRB2;PAG1;MAPK3
NCI-Nature_2016	Signaling events mediated by TCPTP Homo sapiens cd5ca44d-6195-11e5-8ac5-06603eb7f303	15/42	0.00023589093548591206	0.008216867586092606	0	0	2.643544464417892	22.07925610005497	CSF1R;STAT1;PIK3CD;EIF2AK2;PIK3R1;EGFR;VEGFA;PIK3CA;STAT6;GRB2;KPNA2;JAK3;PTPN2;KPNB1;JAK1
NCI-Nature_2016	FAS (CD95) signaling pathway Homo sapiens 79cc9c14-6192-11e5-8ac5-06603eb7f303	14/38	0.000260274981808718	0.007771067314003151	0	0	2.7270248159258252	22.508240696743947	SYK;CHUK;RFC1;PDPK1;CLTC;PIK3CD;PIK3R1;MAPK10;PIK3CA;CASP3;BTK;FAS;RIPK1;BIRC2
NCI-Nature_2016	Fanconi anemia pathway Homo sapiens 6befb873-6192-11e5-8ac5-06603eb7f303	16/47	0.00027898580988015284	0.00728850428311899	0	0	2.5198040852323733	20.62295765300652	FANCI;RFC5;RFC3;WDR48;RFC4;RFC2;RMI1;TOP3A;RPA1;RAD50;FANCD2;UBE2T;CHEK1;USP1;HES1;TOPBP1
NCI-Nature_2016	IL8- and CXCR2-mediated signaling events Homo sapiens fe78e284-6193-11e5-8ac5-06603eb7f303	13/34	0.0002806245201192056	0.006516724967212663	0	0	2.8301476030826835	23.14634238769926	PRKCG;PDPK1;PRKCB;ARRB1;ARRB2;PIK3CG;GNAI2;HCK;GNG2;RAC2;ELMO1;DOCK2;PLCB2
NCI-Nature_2016	Netrin-mediated signaling events Homo sapiens 716a3d34-6194-11e5-8ac5-06603eb7f303	12/30	0.00029308590752475945	0.006125495467267472	0	0	2.960769800148039	24.085994943534107	PAK1;MAP2K1;MYO10;PIK3CA;UNC5B;MAP1B;CAMK2A;ELMO1;PIK3R1;PLCG1;DOCK1;MAPK3
